r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
142,0,43,"[0.24, 0.33, 0.01, 0.21]","[0.49, 0.97, 0.99, 0.46]",0.4,0.46,False,,,,,
142,0,44,"[0.24, 0.32, 0.01, 0.21]","[0.49, 0.61, 0.99, 0.46]",0.4,0.46,False,,,,,
142,0,45,"[0.24, 0.02, 0.01, 0.21]","[0.49, 0.81, 0.99, 0.46]",0.4,0.46,False,,,,,
142,0,46,"[0.24, 0.14, 0.01, 0.21]","[0.49, 0.54, 0.99, 0.46]",0.4,0.46,False,,,,,
142,0,47,"[0.24, 0.11, 0.01, 0.21]","[0.49, 0.98, 0.99, 0.46]",0.4,0.46,False,,,,,
142,0,48,"[0.24, 0.47, 0.46, 0.21]","[0.49, 0.64, 0.4, 0.46]",,,True,0.44,0.04,0.1,B1,S2
142,0,49,"[0.24, 0.12, None, 0.21]","[0.49, 0.89, None, 0.46]",0.24,0.46,False,,,,,
143,0,0,"[0.0, 0.16, None, 0.95]","[1.0, 0.32, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
143,0,1,"[0.09, 0.46, None, 0.91]","[0.9, 0.94, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
143,0,2,"[0.19, 0.47, None, 0.87]","[0.8, 0.84, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
143,0,3,"[0.28, 0.59, None, 0.66]","[0.7, 0.13, None, 0.3]",,,True,0.4,0.26,0.39,B3,S1
143,0,4,"[0.38, 0.13, None, 0.35]","[0.6, 0.1, None, 0.3]",,,True,0.24,0.7,0.19,B0,S1
143,0,5,"[0.45, 0.03, None, 0.35]","[0.5, 0.91, None, 0.3]",,,True,0.37,0.52,0.07,B0,S3
143,0,6,"[0.39, 0.27, None, 0.35]","[0.4, 0.93, None, 0.38]",,,True,0.39,0.27,0.01,B0,S3
143,0,7,"[0.44, 0.15, None, 0.35]","[0.3, 0.15, None, 0.41]",,,True,0.3,0.34,0.19,B0,S1
143,0,8,"[0.3, 0.34, None, 0.35]","[0.2, 1.0, None, 0.41]",,,True,0.28,0.07,0.27,B3,S0
143,0,9,"[0.34, 0.63, None, 0.21]","[0.42, 0.8, None, 0.41]",,,True,0.52,0.33,0.11,B1,S3
143,0,10,"[0.38, 0.76, None, 0.21]","[0.36, 0.88, None, 0.46]",,,True,0.56,0.28,0.2,B1,S0
143,0,11,"[0.38, 0.5, None, 0.21]","[0.44, 0.97, None, 0.46]",,,True,0.47,0.22,0.03,B1,S0
143,0,12,"[0.38, 0.22, None, 0.21]","[0.49, 0.25, None, 0.46]",,,True,0.31,0.07,0.18,B0,S1
143,0,13,"[0.24, 0.35, None, 0.21]","[0.49, 0.18, None, 0.46]",,,True,0.27,0.24,0.11,B1,S1
143,0,14,"[0.24, 0.14, None, 0.21]","[0.49, 0.77, None, 0.46]",0.24,0.46,False,,,,,
143,0,15,"[0.24, 0.42, 0.46, 0.21]","[0.49, 0.92, 0.24, 0.46]",,,True,0.35,0.5,0.35,B2,S2
143,0,16,"[0.24, 0.31, None, 0.21]","[0.49, 0.46, None, 0.46]",,,True,0.38,0.09,0.2,B1,S1
143,0,17,"[0.24, 0.08, None, 0.21]","[0.49, 0.75, None, 0.46]",0.24,0.46,False,,,,,
143,0,18,"[0.24, 0.22, 0.46, 0.21]","[0.49, 0.89, 0.24, 0.46]",,,True,0.35,0.47,0.23,B2,S2
143,0,19,"[0.24, 0.42, None, 0.21]","[0.49, 0.39, None, 0.46]",,,True,0.41,0.03,0.02,B1,S1
143,0,20,"[0.24, 0.27, None, 0.21]","[0.49, 0.8, None, 0.46]",0.27,0.46,False,,,,,
143,0,21,"[0.24, 0.24, 0.46, 0.21]","[0.49, 0.51, 0.99, 0.46]",,,True,0.46,0.27,0.0,B2,S3
143,0,22,"[0.24, 0.25, None, 0.21]","[0.49, 0.52, None, 0.66]",0.25,0.49,False,,,,,
143,0,23,"[0.24, 0.41, 0.49, 0.21]","[0.49, 0.52, 0.99, 0.66]",,,True,0.49,0.19,0.0,B2,S0
143,0,24,"[0.24, 0.04, None, 0.21]","[0.55, 0.69, None, 0.66]",0.24,0.55,False,,,,,
143,0,25,"[0.24, 0.17, 0.01, 0.21]","[0.55, 0.6, 0.99, 0.66]",0.24,0.55,False,,,,,
143,0,26,"[0.24, 0.04, 0.01, 0.21]","[0.55, 0.72, 0.99, 0.66]",0.24,0.55,False,,,,,
143,0,27,"[0.24, 0.11, 0.01, 0.21]","[0.55, 0.6, 0.99, 0.66]",0.24,0.55,False,,,,,
143,0,28,"[0.24, 0.2, 0.01, 0.21]","[0.55, 0.9, 0.99, 0.66]",0.24,0.55,False,,,,,
143,0,29,"[0.24, 0.42, 0.01, 0.21]","[0.55, 0.66, 0.99, 0.66]",0.42,0.55,False,,,,,
143,0,30,"[0.24, 0.12, 0.01, 0.21]","[0.55, 0.63, 0.42, 0.66]",,,True,0.42,0.02,0.16,B1,S2
143,0,31,"[0.24, 0.29, None, 0.21]","[0.55, 0.91, None, 0.66]",0.29,0.55,False,,,,,
143,0,32,"[0.24, 0.29, 0.01, 0.21]","[0.55, 0.81, 0.99, 0.66]",0.29,0.55,False,,,,,
143,0,33,"[0.24, 0.18, 0.01, 0.21]","[0.55, 0.51, 0.99, 0.66]",0.29,0.51,False,,,,,
143,0,34,"[0.24, 0.09, 0.01, 0.21]","[0.55, 0.56, 0.99, 0.66]",0.29,0.51,False,,,,,
143,0,35,"[0.24, 0.13, 0.01, 0.21]","[0.55, 0.81, 0.99, 0.66]",0.29,0.51,False,,,,,
143,0,36,"[0.24, 0.18, 0.01, 0.21]","[0.55, 0.49, 0.99, 0.66]",0.29,0.49,False,,,,,
143,0,37,"[0.24, 0.21, 0.01, 0.21]","[0.55, 0.58, 0.99, 0.66]",0.29,0.49,False,,,,,
143,0,38,"[0.24, 0.35, 0.01, 0.21]","[0.55, 0.83, 0.99, 0.66]",0.35,0.49,False,,,,,
143,0,39,"[0.24, 0.01, 0.01, 0.21]","[0.55, 0.79, 0.99, 0.66]",0.35,0.49,False,,,,,
143,0,40,"[0.24, 0.06, 0.01, 0.21]","[0.55, 0.48, 0.99, 0.66]",0.35,0.48,False,,,,,
143,0,41,"[0.24, 0.04, 0.01, 0.21]","[0.55, 0.99, 0.99, 0.66]",0.35,0.48,False,,,,,
143,0,42,"[0.24, 0.28, 0.01, 0.21]","[0.55, 0.48, 0.99, 0.66]",0.35,0.48,False,,,,,
143,0,43,"[0.24, 0.23, 0.01, 0.21]","[0.55, 0.87, 0.99, 0.66]",0.35,0.48,False,,,,,
143,0,44,"[0.24, 0.19, 0.01, 0.21]","[0.55, 0.56, 0.99, 0.66]",0.35,0.48,False,,,,,
143,0,45,"[0.24, 0.37, 0.01, 0.21]","[0.55, 0.8, 0.99, 0.66]",0.37,0.48,False,,,,,
143,0,46,"[0.24, 0.13, 0.01, 0.21]","[0.55, 0.72, 0.99, 0.66]",0.37,0.48,False,,,,,
143,0,47,"[0.24, 0.13, 0.01, 0.21]","[0.55, 0.97, 0.99, 0.66]",0.37,0.48,False,,,,,
143,0,48,"[0.24, 0.37, 0.48, 0.21]","[0.55, 0.78, 0.37, 0.66]",,,True,0.43,0.07,0.09,B2,S2
143,0,49,"[0.24, 0.14, None, 0.21]","[0.55, 0.97, None, 0.66]",0.24,0.55,False,,,,,
144,0,0,"[0.0, 0.14, None, 0.95]","[1.0, 0.68, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
144,0,1,"[0.09, 0.07, None, 0.91]","[0.9, 0.92, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
144,0,2,"[0.19, 0.77, None, 0.87]","[0.8, 0.28, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
144,0,3,"[0.28, 0.76, None, 0.66]","[0.7, 0.14, None, 0.3]",,,True,0.45,0.4,0.44,B1,S1
144,0,4,"[0.38, 0.16, None, 0.66]","[0.6, 0.89, None, 0.3]",,,True,0.48,0.18,0.18,B3,S3
144,0,5,"[0.47, 0.14, None, 0.35]","[0.5, 0.65, None, 0.38]",,,True,0.43,0.52,0.05,B0,S3
144,0,6,"[0.54, 0.76, None, 0.35]","[0.4, 0.76, None, 0.41]",,,True,0.58,0.26,0.58,B1,S0
144,0,7,"[0.63, 0.47, None, 0.35]","[0.55, 0.83, None, 0.41]",,,True,0.52,0.37,0.11,B0,S3
144,0,8,"[0.52, 0.33, None, 0.35]","[0.49, 0.19, None, 0.46]",,,True,0.35,0.3,0.3,B0,S1
144,0,9,"[0.57, 0.15, None, 0.35]","[0.42, 0.37, None, 0.46]",,,True,0.47,0.16,0.36,B0,S1
144,0,10,"[0.38, 0.25, None, 0.35]","[0.36, 0.16, None, 0.46]",,,True,0.27,0.11,0.14,B0,S1
144,0,11,"[0.24, 0.63, None, 0.35]","[0.36, 0.23, None, 0.46]",,,True,0.43,0.27,0.28,B1,S1
144,0,12,"[0.24, 0.11, None, 0.35]","[0.36, 0.66, None, 0.46]",0.35,0.36,False,,,,,
144,0,13,"[0.24, 0.5, 0.36, 0.35]","[0.36, 0.37, 0.35, 0.46]",,,True,0.43,0.08,0.43,B1,S2
144,0,14,"[0.24, 0.39, None, 0.35]","[0.36, 0.41, None, 0.46]",,,True,0.37,0.1,0.02,B1,S0
144,0,15,"[0.24, 0.22, None, 0.35]","[0.44, 0.75, None, 0.46]",0.35,0.44,False,,,,,
144,0,16,"[0.24, 0.28, 0.44, 0.35]","[0.44, 0.7, 0.35, 0.46]",,,True,0.4,0.45,0.28,B2,S2
144,0,17,"[0.24, 0.21, None, 0.35]","[0.44, 0.61, None, 0.46]",0.35,0.44,False,,,,,
144,0,18,"[0.24, 0.15, 0.44, 0.35]","[0.44, 0.22, 0.99, 0.46]",,,True,0.33,0.48,0.15,B2,S1
144,0,19,"[0.24, 0.29, None, 0.35]","[0.44, 0.94, None, 0.46]",0.35,0.44,False,,,,,
144,0,20,"[0.24, 0.4, 0.44, 0.35]","[0.44, 0.62, 0.99, 0.46]",,,True,0.44,0.29,0.0,B2,S0
144,0,21,"[0.24, 0.02, None, 0.35]","[0.49, 0.94, None, 0.46]",0.35,0.46,False,,,,,
144,0,22,"[0.24, 0.19, 0.46, 0.35]","[0.49, 0.69, 0.99, 0.46]",,,True,0.46,0.22,0.0,B2,S3
144,0,23,"[0.24, 0.23, None, 0.35]","[0.49, 0.4, None, 0.66]",0.35,0.4,False,,,,,
144,0,24,"[0.24, 0.16, 0.01, 0.35]","[0.49, 0.39, 0.99, 0.66]",0.35,0.39,False,,,,,
144,0,25,"[0.24, 0.08, 0.39, 0.35]","[0.49, 0.99, 0.99, 0.66]",,,True,0.39,0.11,0.0,B2,S1
144,0,26,"[0.24, 0.35, None, 0.35]","[0.49, 0.87, None, 0.66]",0.35,0.49,False,,,,,
144,0,27,"[0.24, 0.07, 0.01, 0.35]","[0.49, 0.71, 0.99, 0.66]",0.35,0.49,False,,,,,
144,0,28,"[0.24, 0.03, 0.01, 0.35]","[0.49, 0.68, 0.99, 0.66]",0.35,0.49,False,,,,,
144,0,29,"[0.24, 0.11, 0.01, 0.35]","[0.49, 0.55, 0.99, 0.66]",0.35,0.49,False,,,,,
144,0,30,"[0.24, 0.26, 0.01, 0.35]","[0.49, 0.7, 0.99, 0.66]",0.35,0.49,False,,,,,
144,0,31,"[0.24, 0.39, 0.01, 0.35]","[0.49, 0.78, 0.99, 0.66]",0.39,0.49,False,,,,,
144,0,32,"[0.24, 0.22, 0.01, 0.35]","[0.49, 0.91, 0.39, 0.66]",,,True,0.39,0.05,0.13,B1,S2
144,0,33,"[0.24, 0.4, None, 0.35]","[0.49, 0.65, None, 0.66]",0.4,0.49,False,,,,,
144,0,34,"[0.24, 0.4, 0.01, 0.35]","[0.49, 0.88, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,35,"[0.24, 0.08, 0.01, 0.35]","[0.49, 0.55, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,36,"[0.24, 0.28, 0.01, 0.35]","[0.49, 0.77, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,37,"[0.24, 0.4, 0.01, 0.35]","[0.49, 0.65, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,38,"[0.24, 0.02, 0.01, 0.35]","[0.49, 0.57, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,39,"[0.24, 0.1, 0.01, 0.35]","[0.49, 0.49, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,40,"[0.24, 0.15, 0.01, 0.35]","[0.49, 0.67, 0.99, 0.66]",0.4,0.49,False,,,,,
144,0,41,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.87, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,42,"[0.24, 0.04, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,43,"[0.24, 0.03, 0.01, 0.35]","[0.49, 0.53, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,44,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.82, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,45,"[0.24, 0.3, 0.01, 0.35]","[0.49, 0.53, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,46,"[0.24, 0.04, 0.01, 0.35]","[0.49, 0.62, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,47,"[0.24, 0.28, 0.01, 0.35]","[0.49, 0.63, 0.99, 0.66]",0.41,0.49,False,,,,,
144,0,48,"[0.24, 0.07, 0.49, 0.35]","[0.49, 0.67, 0.41, 0.66]",,,True,0.45,0.01,0.12,B2,S2
144,0,49,"[0.24, 0.36, None, 0.35]","[0.49, 0.82, None, 0.66]",0.36,0.49,False,,,,,
145,0,0,"[0.0, 0.62, None, 0.95]","[1.0, 1.0, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
145,0,1,"[0.09, 0.63, None, 0.91]","[0.9, 0.63, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
145,0,2,"[0.19, 0.84, None, 0.87]","[0.8, 0.14, None, 0.26]",,,True,0.5,0.36,0.5,B3,S1
145,0,3,"[0.28, 0.1, None, 0.66]","[0.7, 0.14, None, 0.26]",,,True,0.4,0.26,0.35,B3,S1
145,0,4,"[0.38, 0.16, None, 0.35]","[0.6, 0.61, None, 0.26]",,,True,0.32,0.62,0.06,B0,S3
145,0,5,"[0.45, 0.43, None, 0.35]","[0.5, 0.16, None, 0.3]",,,True,0.3,0.59,0.19,B0,S1
145,0,6,"[0.39, 0.78, None, 0.35]","[0.4, 0.35, None, 0.3]",,,True,0.54,0.31,0.24,B1,S3
145,0,7,"[0.46, 0.04, None, 0.35]","[0.3, 0.5, None, 0.38]",,,True,0.38,0.27,0.38,B0,S0
145,0,8,"[0.51, 0.69, None, 0.35]","[0.49, 0.82, None, 0.38]",,,True,0.54,0.3,0.15,B1,S3
145,0,9,"[0.57, 0.61, None, 0.35]","[0.42, 0.66, None, 0.41]",,,True,0.51,0.18,0.1,B1,S3
145,0,10,"[0.63, 0.02, None, 0.35]","[0.36, 0.4, None, 0.46]",,,True,0.5,0.14,0.14,B0,S0
145,0,11,"[0.38, 0.44, None, 0.35]","[0.44, 0.16, None, 0.46]",,,True,0.3,0.21,0.17,B1,S1
145,0,12,"[0.38, 0.09, None, 0.35]","[0.44, 0.53, None, 0.46]",0.38,0.44,False,,,,,
145,0,13,"[0.38, 0.44, 0.44, 0.35]","[0.44, 0.32, 0.38, 0.46]",,,True,0.38,0.47,0.23,B2,S1
145,0,14,"[0.38, 0.04, None, 0.35]","[0.44, 0.47, None, 0.46]",0.38,0.44,False,,,,,
145,0,15,"[0.38, 0.22, 0.44, 0.35]","[0.44, 0.61, 0.38, 0.46]",,,True,0.41,0.4,0.41,B2,S2
145,0,16,"[0.38, 0.2, None, 0.35]","[0.44, 0.27, None, 0.46]",,,True,0.33,0.05,0.14,B0,S1
145,0,17,"[0.24, 0.02, None, 0.35]","[0.44, 0.74, None, 0.46]",0.35,0.44,False,,,,,
145,0,18,"[0.24, 0.36, 0.44, 0.35]","[0.44, 0.5, 0.35, 0.46]",,,True,0.4,0.33,0.28,B2,S2
145,0,19,"[0.24, 0.09, None, 0.35]","[0.44, 0.57, None, 0.46]",0.35,0.44,False,,,,,
145,0,20,"[0.24, 0.09, 0.44, 0.35]","[0.44, 0.65, 0.99, 0.46]",,,True,0.44,0.24,0.0,B2,S0
145,0,21,"[0.24, 0.24, None, 0.35]","[0.49, 0.45, None, 0.46]",0.35,0.45,False,,,,,
145,0,22,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.39, 0.99, 0.46]",0.37,0.39,False,,,,,
145,0,23,"[0.24, 0.13, 0.39, 0.35]","[0.49, 0.89, 0.37, 0.46]",,,True,0.38,0.12,0.12,B2,S2
145,0,24,"[0.24, 0.32, None, 0.35]","[0.49, 0.91, None, 0.46]",0.35,0.46,False,,,,,
145,0,25,"[0.24, 0.32, 0.01, 0.35]","[0.49, 0.82, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,26,"[0.24, 0.38, 0.01, 0.35]","[0.49, 0.73, 0.99, 0.46]",0.38,0.46,False,,,,,
145,0,27,"[0.24, 0.4, 0.01, 0.35]","[0.49, 0.6, 0.99, 0.46]",0.4,0.46,False,,,,,
145,0,28,"[0.24, 0.44, 0.01, 0.35]","[0.49, 0.44, 0.99, 0.46]",,,True,0.44,0.03,0.06,B1,S1
145,0,29,"[0.24, 0.03, None, 0.35]","[0.49, 0.73, None, 0.46]",0.35,0.46,False,,,,,
145,0,30,"[0.24, 0.31, 0.01, 0.35]","[0.49, 0.61, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,31,"[0.24, 0.05, 0.01, 0.35]","[0.49, 0.68, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,32,"[0.24, 0.0, 0.01, 0.35]","[0.49, 0.58, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,33,"[0.24, 0.1, 0.01, 0.35]","[0.49, 0.64, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,34,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.97, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,35,"[0.24, 0.2, 0.01, 0.35]","[0.49, 0.8, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,36,"[0.24, 0.34, 0.01, 0.35]","[0.49, 0.55, 0.99, 0.46]",0.35,0.46,False,,,,,
145,0,37,"[0.24, 0.38, 0.01, 0.35]","[0.49, 0.58, 0.99, 0.46]",0.38,0.46,False,,,,,
145,0,38,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.52, 0.99, 0.46]",0.41,0.46,False,,,,,
145,0,39,"[0.24, 0.34, 0.01, 0.35]","[0.49, 0.61, 0.99, 0.46]",0.41,0.46,False,,,,,
145,0,40,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.85, 0.99, 0.46]",0.41,0.46,False,,,,,
145,0,41,"[0.24, 0.42, 0.01, 0.35]","[0.49, 0.56, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,42,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.75, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,43,"[0.24, 0.12, 0.01, 0.35]","[0.49, 0.73, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,44,"[0.24, 0.04, 0.01, 0.35]","[0.49, 0.97, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,45,"[0.24, 0.4, 0.01, 0.35]","[0.49, 0.86, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,46,"[0.24, 0.13, 0.01, 0.35]","[0.49, 0.72, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,47,"[0.24, 0.35, 0.01, 0.35]","[0.49, 0.69, 0.99, 0.46]",0.42,0.46,False,,,,,
145,0,48,"[0.24, 0.14, 0.46, 0.35]","[0.49, 0.96, 0.42, 0.46]",,,True,0.44,0.02,0.11,B2,S2
145,0,49,"[0.24, 0.14, None, 0.35]","[0.49, 0.81, None, 0.46]",0.35,0.46,False,,,,,
146,0,0,"[0.0, 0.01, None, 0.95]","[1.0, 0.72, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
146,0,1,"[0.09, 0.72, None, 0.91]","[0.9, 0.86, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
146,0,2,"[0.19, 0.53, None, 0.87]","[0.8, 0.94, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
146,0,3,"[0.28, 0.29, None, 0.66]","[0.7, 0.28, None, 0.3]",,,True,0.47,0.19,0.46,B3,S1
146,0,4,"[0.38, 0.26, None, 0.35]","[0.6, 0.45, None, 0.3]",,,True,0.34,0.6,0.04,B0,S3
146,0,5,"[0.45, 0.08, None, 0.35]","[0.5, 0.92, None, 0.38]",,,True,0.41,0.48,0.03,B0,S3
146,0,6,"[0.39, 0.66, None, 0.35]","[0.4, 0.43, None, 0.41]",,,True,0.53,0.32,0.53,B1,S0
146,0,7,"[0.46, 0.11, None, 0.35]","[0.55, 0.49, None, 0.41]",,,True,0.43,0.22,0.02,B0,S3
146,0,8,"[0.51, 0.33, None, 0.35]","[0.49, 0.39, None, 0.46]",,,True,0.45,0.18,0.4,B0,S1
146,0,9,"[0.34, 0.32, None, 0.35]","[0.42, 0.31, None, 0.46]",,,True,0.33,0.02,0.22,B3,S1
146,0,10,"[0.38, 0.7, None, 0.21]","[0.36, 0.69, None, 0.46]",,,True,0.53,0.31,0.17,B1,S0
146,0,11,"[0.38, 0.64, None, 0.21]","[0.44, 0.27, None, 0.46]",,,True,0.45,0.24,0.32,B1,S1
146,0,12,"[0.38, 0.36, None, 0.21]","[0.44, 0.87, None, 0.46]",0.38,0.44,False,,,,,
146,0,13,"[0.38, 0.35, 0.44, 0.21]","[0.44, 0.26, 0.38, 0.46]",,,True,0.35,0.5,0.2,B2,S1
146,0,14,"[0.38, 0.49, None, 0.21]","[0.44, 0.48, None, 0.46]",,,True,0.47,0.04,0.03,B1,S0
146,0,15,"[0.38, 0.44, None, 0.21]","[0.49, 0.84, None, 0.46]",0.44,0.46,False,,,,,
146,0,16,"[0.38, 0.43, 0.46, 0.21]","[0.49, 0.82, 0.44, 0.46]",,,True,0.45,0.37,0.44,B2,S2
146,0,17,"[0.38, 0.06, None, 0.21]","[0.49, 0.57, None, 0.46]",0.38,0.46,False,,,,,
146,0,18,"[0.38, 0.28, 0.46, 0.21]","[0.49, 0.24, 0.38, 0.46]",,,True,0.35,0.38,0.16,B2,S1
146,0,19,"[0.38, 0.16, None, 0.21]","[0.49, 0.71, None, 0.46]",0.38,0.46,False,,,,,
146,0,20,"[0.38, 0.09, 0.46, 0.21]","[0.49, 0.89, 0.38, 0.46]",,,True,0.42,0.26,0.3,B2,S2
146,0,21,"[0.38, 0.27, None, 0.21]","[0.49, 0.63, None, 0.46]",0.38,0.46,False,,,,,
146,0,22,"[0.38, 0.03, 0.01, 0.21]","[0.49, 0.94, 0.38, 0.46]",,,True,0.38,0.0,0.12,B0,S2
146,0,23,"[0.24, 0.01, None, 0.21]","[0.49, 0.46, None, 0.46]",0.24,0.46,False,,,,,
146,0,24,"[0.24, 0.19, 0.01, 0.21]","[0.49, 0.48, 0.99, 0.46]",0.24,0.46,False,,,,,
146,0,25,"[0.24, 0.08, 0.01, 0.21]","[0.49, 0.72, 0.99, 0.46]",0.24,0.46,False,,,,,
146,0,26,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.99, 0.99, 0.46]",0.38,0.46,False,,,,,
146,0,27,"[0.24, 0.35, 0.01, 0.21]","[0.49, 0.81, 0.99, 0.46]",0.38,0.46,False,,,,,
146,0,28,"[0.24, 0.07, 0.01, 0.21]","[0.49, 0.66, 0.99, 0.46]",0.38,0.46,False,,,,,
146,0,29,"[0.24, 0.18, 0.01, 0.21]","[0.49, 0.81, 0.99, 0.46]",0.38,0.46,False,,,,,
146,0,30,"[0.24, 0.42, 0.01, 0.21]","[0.49, 0.94, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,31,"[0.24, 0.35, 0.01, 0.21]","[0.49, 0.78, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,32,"[0.24, 0.16, 0.01, 0.21]","[0.49, 0.48, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,33,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.68, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,34,"[0.24, 0.15, 0.01, 0.21]","[0.49, 0.88, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,35,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.85, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,36,"[0.24, 0.17, 0.01, 0.21]","[0.49, 0.93, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,37,"[0.24, 0.12, 0.01, 0.21]","[0.49, 0.89, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,38,"[0.24, 0.22, 0.01, 0.21]","[0.49, 0.99, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,39,"[0.24, 0.3, 0.01, 0.21]","[0.49, 0.64, 0.99, 0.46]",0.42,0.46,False,,,,,
146,0,40,"[0.24, 0.46, 0.01, 0.21]","[0.49, 0.88, 0.99, 0.46]",,,True,0.46,0.01,0.0,B1,S3
146,0,41,"[0.24, 0.1, None, 0.21]","[0.49, 0.78, None, 0.66]",0.24,0.49,False,,,,,
146,0,42,"[0.24, 0.41, 0.01, 0.21]","[0.49, 0.83, 0.99, 0.66]",0.41,0.49,False,,,,,
146,0,43,"[0.24, 0.06, 0.01, 0.21]","[0.49, 0.78, 0.99, 0.66]",0.41,0.49,False,,,,,
146,0,44,"[0.24, 0.11, 0.01, 0.21]","[0.49, 0.71, 0.99, 0.66]",0.41,0.49,False,,,,,
146,0,45,"[0.24, 0.44, 0.01, 0.21]","[0.49, 0.91, 0.99, 0.66]",0.44,0.49,False,,,,,
146,0,46,"[0.24, 0.21, 0.01, 0.21]","[0.49, 0.92, 0.44, 0.66]",,,True,0.44,0.0,0.11,B1,S2
146,0,47,"[0.24, 0.34, None, 0.21]","[0.49, 0.52, None, 0.66]",0.34,0.49,False,,,,,
146,0,48,"[0.24, 0.42, 0.49, 0.21]","[0.49, 0.99, 0.34, 0.66]",,,True,0.42,0.08,0.05,B2,S2
146,0,49,"[0.24, 0.04, None, 0.21]","[0.49, 0.45, None, 0.66]",0.24,0.45,False,,,,,
147,0,0,"[0.0, 0.19, None, 0.95]","[1.0, 0.53, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
147,0,1,"[0.09, 0.1, None, 0.91]","[0.9, 0.84, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
147,0,2,"[0.19, 0.29, None, 0.87]","[0.8, 0.4, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
147,0,3,"[0.28, 0.06, None, 0.66]","[0.7, 0.03, None, 0.3]",,,True,0.35,0.31,0.34,B3,S1
147,0,4,"[0.38, 0.03, None, 0.35]","[0.6, 0.78, None, 0.3]",,,True,0.34,0.6,0.04,B0,S3
147,0,5,"[0.45, 0.83, None, 0.35]","[0.5, 0.58, None, 0.38]",,,True,0.61,0.25,0.22,B1,S3
147,0,6,"[0.54, 0.71, None, 0.35]","[0.4, 0.89, None, 0.41]",,,True,0.55,0.28,0.55,B1,S0
147,0,7,"[0.63, 0.43, None, 0.35]","[0.55, 0.22, None, 0.41]",,,True,0.42,0.47,0.37,B0,S1
147,0,8,"[0.52, 0.64, None, 0.35]","[0.49, 0.61, None, 0.41]",,,True,0.53,0.17,0.12,B1,S3
147,0,9,"[0.59, 0.08, None, 0.35]","[0.42, 0.95, None, 0.46]",,,True,0.5,0.15,0.15,B0,S0
